chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
-2.860430922,3.170105415,-1.749268848,-1.537979711,-2.33103043,-1.251099031,-0.073754524,0.462801005,0.578647536,-2.02236985,-0.852724772,-0.50988318,0.008000378,-0.678218277,0.060609979,0.246450431,1.713838426,1.066037013,0.327191646,-0.599512199,-1.189696546,-1.495541466,-0.577952618,-0.281567966,1.030741148,1.656557144,1
1.164284541,-0.060447588,-0.787429168,-0.030780077,-0.622967954,-1.022485991,0.058530425,-0.159438443,1.389516641,1.032618674,1.399646249,1.605005396,1.638917886,1.07504659,0.882720536,1.285072133,2.604421963,1.644367372,1.088221808,1.553150764,1.374199324,2.050139656,2.148680694,1.51981804,1.140445329,0.290028337,1
-0.202775072,0.221422734,0.642546655,0.25711155,0.440199169,0.688878984,0.989493363,-0.690916886,-0.139094271,0.391604358,-0.679881146,0.076664458,-1.518201236,-0.638328774,-0.418757895,1.077180101,0.259708553,0.944028576,0.407135774,0.506496275,0.712962794,0.359348384,-1.041860153,0.253968591,-0.057524104,-0.259173125,1
0.042549042,1.677539963,0.143738609,0.524247928,0.207388137,-0.005112637,0.871772713,-0.071925579,0.059201927,-1.656304757,-0.456755845,-0.27829893,0.219782267,-0.230215242,-0.388623938,-0.896459226,-0.689467643,-0.118223459,-0.198538851,0.111844163,-0.467370244,-0.207374993,-0.004444779,-0.070918737,0.149127236,0.090231941,1
-0.865503407,2.097656777,0.425284316,-0.178338352,0.119689143,0.417566928,1.271843125,-0.702556693,-1.068282931,0.358493499,-2.704249663,0.544648671,-0.765695468,-0.975285505,1.253423803,-0.434758915,0.647983578,-1.617592665,-1.02814315,-0.435691477,-0.196908057,0.088267167,-0.076510151,-0.27524063,-0.895470332,0.008267998,1
-0.920922744,-0.740817184,-0.148901181,0.289825594,-0.048316468,-0.561730272,-0.416096191,0.172593198,-0.025858243,-0.013379945,-0.032358818,-1.607726234,-0.526918066,-0.304297368,-1.151267363,-0.421993984,-1.312358189,-0.623041901,-1.382277504,-0.398297809,-1.129168152,-0.845982298,-1.118243072,-0.797336192,-1.361107267,-0.924281907,1
0.036269409,0.154871569,2.073829615,1.212703872,1.771510934,1.971473454,0.870507205,-1.552606653,0.502034168,-0.387729884,0.215108255,-0.166035462,-1.429781166,-1.299896391,-0.500931942,1.28843678,-0.950865981,-1.054713748,-0.029462518,0.554873204,-0.635321438,-0.704534369,-0.805977294,0.14400829,-0.470522274,-0.768704861,1
0.285584233,0.064140617,0.237298414,0.540454143,0.303065688,0.07944201,-0.301527837,-0.755403064,0.408153121,-0.729062532,0.163126296,-0.41731192,0.57845256,-1.218749625,-0.465112753,-0.513930045,-0.831542357,-0.445398667,-1.118418727,-0.031024392,-0.047845515,-1.195448799,-0.500937707,-0.610429846,-0.402498143,-0.27425323,1
-0.565240711,0.653415559,0.354861788,0.811611946,0.742537625,-0.276612101,1.38379243,-0.137157378,0.60960095,-0.075658166,-0.583356576,0.521505874,0.155500197,1.051536122,-0.144813161,0.093574371,-0.101514149,0.666405089,-0.783633607,0.658338574,-0.77421079,0.246460309,-0.798801227,-0.350496601,-1.129517517,0.487471417,1
0.970156515,-0.864699215,0.9278894,0.631747009,0.694633718,1.045932634,-1.362142155,-0.57866768,0.062286791,-0.724186947,-0.043258808,-0.322043154,-0.464386466,-1.458678748,-0.2636465,-0.210662375,-1.01252632,-1.725063693,-0.712410812,-1.250957724,-2.287267162,-1.57479984,-0.77927092,-0.149399375,-0.462770937,0.470257559,1
-2.097406491,-0.544478489,-1.892815225,-2.318632898,-1.991404433,-1.567858827,-1.645378978,-1.455948465,0.201739014,-0.416483399,0.54465457,0.375428461,0.52160157,0.085689319,0.847282811,-0.256131032,0.748646905,-0.116298597,0.718574139,0.244479063,0.431737612,0.501911482,0.399589712,0.539608227,0.390991615,0.46522896,1
0.909887572,-1.066400245,-0.054432918,0.432253246,0.092171263,-0.247719213,-1.28070753,0.223907879,-0.007609305,-0.40622566,-0.129402063,-0.086352288,0.078632021,-0.412788225,-0.019232746,-0.306282298,-1.023649195,-0.194023858,-1.099712813,-0.433300634,-1.064066765,-0.909971473,-0.781625306,-0.501984711,-1.334555298,-0.665966743,1
-1.762495028,1.693042437,-0.728449311,-0.569321499,-0.909316732,-0.74277157,0.668314633,-0.248930068,1.430623604,0.146476771,0.700848303,-0.286932162,0.420602181,0.114561687,0.899432464,0.044268846,0.630696888,0.608274437,-0.582687847,0.688704808,0.002587422,-0.27845064,-0.392335999,0.040314646,0.118629469,-0.097852095,1
-0.729085211,-0.994158927,-0.629117317,-0.660752994,-0.931493863,-0.462619849,-1.225054732,0.538830456,-1.319753084,-1.025927997,-0.564027681,-0.336415399,0.422119225,0.47420455,0.503280632,-0.746111351,0.98078934,0.740560067,0.943709922,0.127462041,-0.548705904,1.528243663,1.367098027,0.921417519,0.680501058,0.254218536,1
-1.088931484,0.12305613,0.343821687,0.440334103,0.45172737,-0.020480528,0.966418097,-0.493216087,0.007367142,0.17742773,0.105025175,-0.280995944,-1.611321441,0.668221943,0.533935673,0.129251708,-0.094382131,0.632054696,-0.835894764,-0.687963398,0.589358376,0.432618567,0.37820302,0.232692543,-0.350963608,-0.160106276,1
0.092724309,-0.349366282,0.174616295,0.874506318,0.785328742,-0.243377471,0.617310804,-0.229381258,0.170961307,0.343537393,1.426724218,0.667886132,1.054201367,1.660125902,0.89287226,1.8823553,0.738641554,1.518391139,-0.16089757,2.304160676,0.624349818,1.247481217,0.625369202,3.202071168,0.55971092,0.644338277,1
-0.070427295,-0.64523582,-1.06163178,-1.29110804,-1.005613028,-0.650376783,0.063290634,1.831095785,-1.18865443,1.98951177,-1.021831765,0.222271005,1.194343703,0.093194741,2.078030066,-1.34285205,2.025203043,0.998357364,0.50887279,1.319317625,1.262100219,0.397030708,0.556929209,1.135949701,-0.255806065,0.081070443,1
1.143326478,-0.944330381,0.585179387,0.870049776,0.800178628,0.320455582,-0.704468947,-0.195447659,0.667305155,0.139125835,0.65756053,0.669436495,0.664263263,0.58020295,0.519473265,1.102362561,0.172499729,1.99698893,1.070606085,0.341669719,-0.338180132,0.73717665,-0.23005325,0.270890078,-0.198710519,0.637867721,1
-0.669509784,3.599064972,1.489936818,0.917880185,1.354411522,0.817819363,1.910815245,-1.572059092,0.226689535,-0.469202336,-0.691498187,-0.133465612,0.177057212,0.498079912,0.799754209,1.200003095,0.841235225,0.960415117,0.785583299,1.304489692,1.108352288,0.902184874,0.340634606,0.895002382,0.163841668,1.076352716,1
0.914975676,-0.384545499,1.250768925,0.884825577,1.048295463,1.196612965,-0.693500345,-1.062318703,0.399318404,-0.508673948,0.41296305,-0.665970343,-0.297208599,-0.488024877,-0.761747494,0.380443048,-1.171498148,-0.642885947,0.184464994,0.134113373,0.238328191,1.170509092,0.415695458,0.369436144,0.716693414,0.335100874,1
1.394528865,-0.875278962,-1.122681477,-1.011668549,-1.120471681,-0.818861383,-0.137957961,1.814882588,-0.802511831,0.941334877,-1.235642314,1.764305191,-0.682355418,1.28083883,0.959900676,-0.261124075,1.678604133,-0.034039405,2.229739675,-1.17392088,1.982872658,-1.464911345,0.741571002,1.015636227,0.887211867,1.66633243,1
-0.448510275,0.228470753,-1.32136349,-1.975958383,-1.539525026,-0.653375398,0.095196323,1.485974728,-0.674743281,0.755049649,1.650839811,-2.428495773,0.587373198,-0.016295438,-1.189809856,-0.308771018,-0.471346263,-1.068701335,0.922374977,-0.413361279,-0.229552033,0.148331082,-0.69812339,-0.530003994,-0.165319565,-1.260148461,1
-0.255502241,-0.335572127,-0.072600223,-0.629971698,-0.262337185,0.186829859,-0.099184483,-0.275742243,-0.766978012,1.392576831,0.505196026,0.214418052,-0.250674956,-0.457715018,-0.14578102,-0.143929959,-1.343054846,0.267496416,-0.025334352,-0.510178624,1.571199066,-1.171132849,0.381630088,-0.789603544,-0.359524299,-1.504251783,1
2.70826916,-1.115674447,2.116279539,1.932531645,2.138687377,1.002546454,-3.055375447,-1.232625865,1.734258088,0.362426533,0.971418046,0.976587333,0.682937248,0.913258106,0.42315388,0.309986937,0.342743933,0.388929817,0.486007251,0.380530539,0.945826743,0.80021929,0.815787129,0.930565141,0.591183847,0.984374754,1
-0.685603183,1.447656593,-1.308490819,-2.210513273,-1.61540273,-0.465493526,1.170931395,2.559939374,-2.201016353,0.346894183,1.722312036,-2.776225207,0.561593433,-0.30884949,-1.105484008,-0.377165991,0.146130912,-1.278235271,-0.900924799,0.16800461,-0.227636636,-1.11051812,0.876777602,-0.326784383,0.31365326,0.732608838,1
-0.022161872,-0.918619394,0.450169897,0.97627936,0.685841024,0.050830242,-1.268927841,-0.419874239,0.966261766,-0.347468474,0.438090213,-1.086888186,-0.42445483,-0.635501822,-0.293171025,-0.845666452,-0.265131613,-0.057900843,0.178394493,0.025564285,-0.190762617,-0.005170722,0.077929144,0.24465899,-0.200678507,-0.146857882,1
0.885252289,-0.78666903,1.081350245,0.922671056,1.147164437,1.062581197,-1.123571377,-1.089439459,0.307157731,-0.759877004,-0.349758228,-1.115521543,-0.406337761,-0.228874472,0.556481192,0.126867787,-0.764599942,-0.864763211,-0.119887228,-0.776393697,0.782298351,0.022555869,-1.885681307,-0.654281887,0.008466065,-0.617723146,1
-0.095311427,-0.938109788,-0.365525541,-0.412848129,-0.544973491,-0.391215368,-1.533464549,-0.218758767,0.143730135,0.714624189,0.079544054,-0.382162525,0.199177826,-1.678806776,0.827773507,0.438074991,-0.222992653,-1.495944275,-0.131363638,-1.155806195,-0.842363417,-1.277159694,-0.878191365,-1.847344552,-0.377915484,-1.815037117,1
-0.286208785,-0.028028088,1.316274056,0.130117674,0.680109489,1.813171647,0.556049501,-1.109463491,-0.355771252,0.045434619,-3.022066481,0.866217038,-1.988256744,-0.537954428,-0.605128301,-1.720722221,-1.6250892,-1.404114534,-1.632735894,-0.862774841,-1.666814248,-0.039669448,-0.189917184,-1.162265137,1.709685692,-0.280801059,1
-1.564655898,-0.311130165,0.027758406,-0.194990398,-0.01151741,-0.104597889,-0.019967381,-1.176829581,-0.576528283,-1.806316291,-0.719517983,0.081084446,-0.016429884,0.408505886,1.403375977,-0.819509567,0.80451497,0.701238476,0.316398735,0.969677447,-0.178002479,0.574190182,1.289253312,-0.257642574,0.297329402,-0.091436796,1
-1.306512677,2.282299642,0.608035898,0.584643878,0.668841812,0.024529912,1.604488764,-1.183671007,-0.824548882,-1.224511372,0.589313704,-0.489788735,-1.605503926,-1.22794367,-0.242732626,-1.275153177,-1.563172796,-0.664387025,0.474726698,-0.2249024,-1.43503743,-1.627109657,0.31221184,-1.413252389,0.512081538,-0.611937301,1
0.666910431,2.561145925,-0.455465323,0.10077633,-0.331506388,-0.636102141,2.320180516,0.681520824,0.195967291,0.637461021,0.1736919,0.470776891,0.669644405,1.632699807,1.062400784,0.373114767,0.373921264,1.648661548,1.834721631,1.39963701,0.989227584,0.490313166,-0.340391597,0.546252667,0.210885962,1.304470814,1
-0.164892028,1.092358566,-0.176743034,-0.505649712,-0.265593739,-0.04849883,1.224029839,0.573660786,-1.168370962,0.725806443,-2.529839074,0.568592679,-1.870949208,1.349249613,-1.508906676,0.194486785,-0.17955882,-0.757726432,-0.011684224,-1.679934622,1.134492831,-1.956612611,0.951370241,-2.01702732,1.083798852,-0.656504571,1
1.886270411,-0.689899249,2.039152605,1.368224724,1.88838865,2.179502261,-1.187028812,-1.648073443,0.680668282,-0.357099528,0.024670333,-0.352783771,-0.408747568,-0.233036582,-0.184014066,0.193042772,0.475014302,0.507726532,-0.654456304,-0.108501596,0.452932839,0.905681121,-0.084913711,0.458799696,0.0530742,-0.276351445,1
1.592191643,-0.98359643,1.665499741,1.549372567,1.764834999,1.012291946,-1.919882875,-1.080930659,1.275082024,0.119473055,0.366458251,0.868772906,0.714056169,0.190380122,0.059534344,0.61424928,0.000207205,0.41718777,0.324949738,-0.13517827,0.506306577,-0.15216666,0.188223743,0.398396333,-0.111982663,0.658885351,1
-1.436675711,3.028029176,-0.313123683,0.096674651,-0.162426114,-0.739179475,1.977357688,0.18335612,0.160025607,0.163810675,-0.862418677,0.290829738,-0.490299166,0.176677303,-1.264140593,-0.65402549,-0.165540408,-0.753867893,-0.527694967,-0.504276094,-0.334253391,-0.276480046,-1.223503142,-1.566984727,-0.994859483,-1.38408851,1
-0.433195452,1.599021622,-0.762103907,-0.763602029,-0.751145913,-0.597182628,1.356440289,1.090034272,-0.869660568,0.763546617,-0.873063027,2.136225296,-1.319464229,0.182725344,-0.656106374,0.025491491,0.17820238,-0.636880389,-0.035291263,-0.422297207,0.885171773,-0.459576399,1.156547857,-0.40367786,1.978474154,-1.520926622,1
0.262812663,-0.214450729,1.476328671,0.948986391,1.279836439,1.505376454,0.029496212,-1.356137861,-0.195649461,-0.772906974,-0.048819694,-0.908918959,-0.270512867,-0.200623539,-0.191658271,0.253236865,-0.65811412,-0.589975686,-0.634411744,-0.365784537,-0.325765061,-1.326223342,-0.14812371,-0.123506901,-0.81027051,0.643243953,1
-0.85450502,-0.384940578,-0.497812374,-0.052752691,-0.315614406,-0.701634345,0.232576753,0.064384564,0.693826737,-0.108464089,0.342726504,0.354706756,-0.195083543,-0.07067994,0.355428271,-0.549963955,-1.291134738,0.42062691,-0.726375636,-0.291400122,-0.236706917,0.893721558,-0.93922197,-0.197095162,0.313526625,-0.209554892,1
-0.940634671,0.148348682,-0.802697577,-1.489312717,-0.954029215,-0.238848321,0.198023105,1.380400844,-2.518781763,0.824224942,-0.735716985,-0.165852316,2.912103837,-1.319183867,1.835228436,-0.413208954,-0.077513144,3.222944818,-0.652905843,2.607832041,2.078110372,-0.934267371,4.092395159,-0.206332793,-0.596386606,1.268051732,1
-0.791094849,0.797395443,-0.948394661,-1.777929997,-1.29381804,-0.267647497,1.064593447,1.860403359,-2.646816542,1.034987781,0.046647206,0.018980883,0.139888185,-1.799923506,2.559696815,-1.852648736,1.072561741,1.996852602,-0.445869218,1.820168974,-0.738882721,1.359094209,1.620426505,-0.90212777,2.03040359,-0.803678746,1
-0.385877722,0.212941683,-1.52612934,-1.664050483,-1.606447206,-1.186035369,0.227944897,1.137866869,0.139046003,-0.178121615,-0.40194556,-0.958630466,0.734134174,-1.219498885,0.040560034,0.087756249,0.137360383,0.888967236,-0.287925681,-0.741669786,0.939191243,0.504066324,1.266303851,0.203457387,-0.680104203,-0.45011119,1
-1.003491907,1.408450332,-0.146122127,-0.261867216,-0.293600102,-0.221856169,1.184120631,-0.193930962,-0.958052461,-0.670956578,-1.232030598,-1.215225517,-2.284369865,0.221923479,-1.093873764,-0.57452579,-1.235571261,0.082262922,-1.417134678,2.225931492,0.635114606,0.049119811,1.670896755,2.032919301,0.694843032,-0.149432374,1
-0.965624552,1.454324715,-1.502775939,-2.310073344,-1.745274096,-0.802119122,0.833452619,2.462296928,-2.06596837,-1.117462853,0.895260546,-3.077657251,0.379149255,0.006161424,-1.472769729,0.492749138,0.544661186,-1.699712335,0.246397512,-0.51892217,-0.323059809,0.128589142,-0.427835136,0.394098254,0.307998341,-1.394024534,1
0.737902547,0.066728795,-0.76466238,-1.386780117,-0.894597108,-0.14436076,0.671585428,1.464186573,-1.586843208,1.981302975,-0.711728636,-0.440101764,1.640354441,-1.523268933,1.405781347,-1.227547546,0.776245845,0.264693252,-1.691396781,1.387778497,-0.783216583,-0.376359855,0.37449524,-1.245098758,0.826812532,-1.357845372,1
-0.519143087,-0.185551814,1.900953072,1.217277122,1.597741222,2.861718071,0.204839294,-1.258550154,0.454710291,-0.866491856,-0.227018802,-0.822815576,-1.638409871,-0.548670987,-2.01453163,0.072521234,-2.388193753,-0.004726222,-2.041014577,0.2169125,-1.365609038,-1.393542829,-0.968995887,-0.670628765,-1.126019229,-1.463465004,1
-0.434215326,-0.015640661,-0.047785691,0.544295663,0.190909975,-0.419108717,0.859311458,0.293416675,0.673409856,-0.874132423,-1.117398557,-0.246353075,-0.094425817,0.379521737,-0.143635586,0.218408552,0.899292866,-0.845796478,0.099342972,-0.025720324,-0.14241876,-0.85567408,-0.621258584,0.080683461,-1.345037507,-0.654067898,1
1.508026759,-0.888695814,2.097349276,1.671933552,2.169429244,2.06924075,-0.551179753,-1.281256179,0.780330587,-0.711090926,-0.32316196,-1.063482824,-0.130963949,-0.778703933,-0.136530613,-1.019992412,-0.659502375,-0.760439516,-1.335996987,-0.816459303,-0.823836484,-1.222993169,-0.930258348,-0.9770473,-1.032875482,-0.152453206,1
-0.431387589,0.346645032,0.82310346,0.926394514,0.985671933,0.4663881,1.204465091,-0.784539144,-0.322766105,-1.041601882,0.786143525,-1.265105165,-0.173982937,-1.119950149,-2.015406567,-0.527070321,-1.34146247,-0.65533992,-1.004230274,-0.845507799,-0.100359068,-0.239042892,-2.425372832,-0.347851706,-2.087199036,-0.550706031,1
0.26181507,-0.949603873,0.804987751,0.986598237,0.907710035,0.594110304,-1.10605522,-0.588545844,0.234000519,-0.640448531,0.036094497,-0.480292022,-0.110154176,-1.033746384,-0.327662602,-1.060424541,-0.944799787,-0.885753616,-0.686398178,0.256164399,-0.862661961,-0.30726929,-1.14067701,-0.248792337,-0.422499629,0.092677853,1
-0.295879126,0.039927327,0.257579077,0.493004984,0.337520028,-0.079703155,0.82241271,-0.155874171,0.532583592,0.564429632,0.345882004,0.320898655,-0.238051981,0.00621031,-0.777976442,-0.686887768,-0.102096623,-0.090850929,-0.231081348,-0.442620727,-0.862480734,0.34693969,0.221405295,0.439067674,1.390615309,0.504358767,1
0.902781674,-0.617818776,-0.892710736,-0.184931679,-0.733072039,-1.023891588,-0.93269007,0.715547181,0.857314257,-0.173422911,0.826194104,0.566147839,1.122961023,-0.0624241,0.144242094,-0.464628451,0.249314651,0.650954602,0.673351801,-0.29985092,0.28824992,0.126700844,0.794504003,0.238124086,0.027081478,0.347816654,1
0.529810953,-0.675286175,1.425389732,0.64085346,1.311620405,1.800646189,0.063331344,-0.549526098,-0.88815059,0.091687481,-0.155882275,1.667875839,-2.910667618,5.121970142,-2.718099042,3.429402205,-0.469860777,1.47632162,0.861246437,1.735250663,0.251438135,1.792225888,1.849769159,-0.411108444,3.915911788,-0.358859182,1
-1.560637253,-0.181602568,-0.157415047,0.034899229,-0.251525426,-0.382469414,0.458683683,-0.313108095,-0.809220211,-0.769528335,-0.336719981,-1.461280755,-1.681588932,-1.150744405,-1.444709857,0.310192655,0.33003015,0.923755348,1.615234004,-0.42970437,-1.109595438,-2.568261909,-2.596144351,0.486594661,-1.869017028,-1.432402411,1
1.130777246,-0.719174218,0.303856015,0.503672358,0.320455686,0.322048587,-0.569149165,0.171466731,-0.128914152,-0.477974738,0.411340794,-0.264701497,0.75150394,0.593027707,1.039498939,-0.17238418,-0.227771737,1.746549116,0.049003293,-0.382037188,1.164079818,-0.272353064,-0.311339454,1.416421147,0.86050743,-0.363099485,1
-0.481981485,-0.397559584,0.733905827,1.252474741,1.279054866,0.132948526,0.251201932,-0.351124763,0.598084234,-0.390824162,0.831626009,-0.118616169,-0.388664219,-0.257517816,-0.301510952,0.43015611,-0.028170973,-0.709128188,-0.029895423,1.360637668,0.020438755,0.207931947,0.192098139,-0.270860796,-0.832943835,-0.087841999,1
-0.849062002,-0.692975485,-0.560696164,0.287968621,-0.238824867,-1.004525543,-0.822357623,0.471184367,0.730440136,0.009410006,0.16030072,0.075131269,-0.348537417,0.234071178,1.671214984,-0.895497476,-1.350999365,0.073104825,-1.108011614,0.725028153,1.906505842,0.566572589,2.039341822,1.720319325,-0.440034329,0.705330711,1
-1.821968464,-0.568197009,-0.014418668,0.511839337,0.033813819,-0.401585568,-0.323650439,-0.165577498,-0.502484947,-1.289140896,-0.087351162,-1.509746905,1.094571116,0.299531904,-0.525594713,-2.087088328,-0.369204138,-2.105645154,-2.796005296,-1.265681836,-4.222501078,-0.880740408,-0.205577712,2.099647493,1.998033041,0.083914845,1
0.583977247,-0.377215147,1.354552808,0.738412221,1.048946774,1.759446481,0.506565293,-0.771489635,0.481139961,-0.837572196,-0.919047287,0.982413682,-0.666179284,0.757185524,-1.625930551,0.773296361,0.018271681,0.160946536,0.1738835,0.104565612,0.457915987,-0.043004174,-0.504750416,-0.155219304,-0.992614092,-1.18322784,1
-1.004248191,-0.75579554,0.230471604,0.129338022,0.076246715,0.048737468,-0.174176827,-0.458930332,-0.207510689,-0.609052908,-0.899271037,-0.682372379,-0.539883677,-1.092497662,-0.391117632,-0.353134009,-1.712172211,0.231919666,-0.894168207,0.321275423,1.539290532,0.42375013,0.408888016,0.256314282,-0.476013013,1.196278083,1
-0.980274731,-0.721230766,0.065105685,1.484145709,1.139153314,-0.907164305,-1.227277961,-0.753862637,1.651089897,0.262787251,1.978580689,0.856544181,1.18706429,0.598081021,0.697116627,-0.185007942,0.422209813,-0.066225252,0.182244377,0.174076312,0.254615589,0.393344241,-0.488061042,-0.556982222,-0.679912278,-0.8796401,1
-1.619761419,0.04459143,-1.695549249,-2.107572399,-1.778067592,-1.091048038,0.065720783,2.166855643,-0.326227067,0.731079986,0.613796259,-2.780387496,1.55044852,1.174011531,1.103724247,1.837156971,-0.875198191,-0.472832211,1.361593236,-1.340811087,1.682028983,2.84779308,0.490416747,2.019614223,2.581680396,0.900297008,1
-1.050875848,-0.435862142,-0.929141473,-0.055136458,-0.833634421,-1.135808587,0.34290946,0.985951849,1.065476721,0.64118896,-0.027173845,-0.35398455,-0.092639872,-0.366769417,-1.060655868,-0.679894122,-0.203748154,-0.767714849,-0.475471207,-1.273580143,-0.867382146,-0.459648837,-0.487398712,-0.26858092,-0.45038525,0.616046478,1
-0.239913456,-0.050069801,0.22670404,0.879277674,0.555155519,-0.342612846,0.422108151,-0.211415803,0.672319845,-1.280418844,-0.298630123,-0.76580195,0.50270939,0.544384792,0.348340937,-0.364408756,0.418336743,0.138047668,-1.212011734,0.159335558,1.097264292,-0.104095649,0.758117195,1.287611371,0.730571668,1.880464566,1
-0.490716052,1.567353175,-0.480715607,-1.098106132,-0.640944132,-0.140362606,1.032456982,0.209453845,-1.92814542,0.040894577,-1.743392435,-0.819782738,-0.892287271,-1.452541215,0.728590573,-0.892475584,0.926724621,-1.8511151,0.650755408,-0.210243055,-0.07283315,1.148388389,-1.055342078,2.271273645,-0.215259951,1.233763538,1
-0.285716101,-0.930699062,-0.714416414,0.591544122,-0.415232387,-1.193032137,-0.529123272,0.812692616,1.347652408,0.164387909,1.234084969,0.579817899,1.265936275,-0.198302877,-0.611622604,-0.772072446,-0.073593872,-0.5162396,-1.153791738,-0.892919222,-1.236906676,-1.757072705,-1.888451102,-0.618311696,-1.211910624,-0.855471278,1
0.976255712,-1.083703315,-0.377740103,0.580715537,-0.066032122,-0.77616238,-1.83974241,0.358140895,0.873718078,0.714731109,1.280350354,1.16779588,1.12886794,0.551980466,1.33978563,1.111184649,-0.000499321,-0.040675929,-0.06530178,0.255360437,-0.184293912,-0.49966276,-0.631728102,0.546911145,0.098483661,0.343702353,1
1.904419248,-0.761614556,1.263325644,1.211544309,1.310513176,0.840152782,-1.44555912,-0.711569945,0.55482542,-0.681561713,0.779554487,0.869837979,0.271427995,1.167785911,0.501719123,0.407763057,0.61318185,0.525609032,0.559283448,0.501943021,0.506190827,0.244107426,1.01795336,-1.398444311,0.710059389,0.07698125,1
0.855227657,-0.659330103,-0.317416663,0.725443538,0.256659796,-1.085050808,-0.264581638,0.588130784,0.565142667,-0.282856777,1.482406539,0.645088144,0.667863082,1.067978566,1.409836241,0.638676585,0.83662367,1.074352364,1.124550637,1.73853749,0.310507879,1.925165215,0.858600392,0.975992901,0.67315559,0.710476985,1
1.159173218,-0.624825429,1.490030532,1.38121812,1.643430672,1.079542094,-0.708783162,-1.204465467,0.348671502,-0.869920195,0.122554018,-0.459544956,0.438674584,0.502573723,0.264903862,0.185579349,0.448446552,-0.242520413,-1.2917565,-1.135380206,0.115314152,-0.259390022,-0.253448412,-1.020214865,-0.899031147,-0.585922314,1
0.62084764,-0.752103182,0.711690379,-0.750452204,-0.096773989,0.350285539,-1.135121327,-1.806615764,0.392050734,5.876256226,-1.664495958,-0.004141415,3.020693595,0.291785588,2.533897315,-0.867249728,2.073720183,1.881179019,1.175254596,0.973038626,0.548629301,2.948231667,0.530264692,0.452669868,1.713709036,0.503456319,1
-0.529395541,-0.148316517,-0.023811407,-0.128826983,-0.03809089,0.050236762,0.759824185,0.203924834,-0.91214519,-0.499230576,-1.359662566,0.864595523,-0.685827601,1.105557732,-1.132128207,2.493127832,-0.309139176,1.492947047,-0.71567616,0.961166355,0.127674625,0.623508082,-0.68797686,0.927189036,0.203919468,1.128941092,1
0.766811284,-0.972950163,1.856070934,1.196991697,1.476695117,1.781467552,-0.682480403,-0.988602156,1.469342017,-0.218416601,-0.06584948,1.561880973,-0.527569501,1.143697987,-0.332807012,0.54093022,1.176451664,0.920152839,0.636400452,0.322488065,0.792169992,0.453683044,0.42301862,0.703939444,-0.209448266,0.047313913,1
2.090220036,-0.797728385,-2.173363749,-1.171172332,-2.368415668,-1.835891149,-1.639189514,1.84608199,2.094417617,1.213048805,2.365590302,1.491309931,1.533366045,1.12695829,1.400614436,0.596550937,1.085679555,1.3253075,1.530723469,0.39748089,1.080030603,0.929266697,0.558155635,0.505502471,0.192770977,0.394939589,1
-0.309862786,1.36328019,1.090894693,0.699207128,0.934250948,1.098127251,1.4284459,-1.194388089,-0.583671079,-1.154291032,-0.240709197,-1.112873847,-1.041796539,-0.70436624,-0.710900891,0.564098859,0.219421361,0.996412442,0.250991627,0.143139197,0.85249896,-1.399448374,-0.679216282,1.217810258,-1.2094564,0.060348299,1
-0.486628995,1.034143801,0.009733947,0.01576619,0.015837642,-0.145578948,1.616242848,0.015110985,-0.855041557,0.152059152,-0.571274214,0.149090858,-1.25105955,0.667201049,-1.084866759,0.771372439,-2.122512538,-1.052302751,-0.531748604,1.031563087,-0.345601521,0.611120729,-1.568759344,1.458900065,-1.874219407,-0.180723842,1
-0.100605702,2.131259679,-1.691609343,-2.111309947,-1.698705376,-1.173728561,1.013763348,2.520777902,-0.991879323,0.463968096,2.296826161,-2.387358982,0.373482274,0.838028395,-1.149858941,-0.30330552,0.777818436,-1.403104016,0.133249778,-0.081544317,-0.692442116,0.116867256,0.221992968,-0.404387406,0.511633148,-0.091598205,1
-0.351039253,-0.382230639,-1.26544529,-1.665937595,-1.362173105,-0.83716542,-0.131568837,1.75918176,-1.205656956,-0.422464636,1.670465231,-2.351813844,0.547276405,-0.357007942,-2.283317631,-0.673710977,-0.244008068,-2.382421574,0.716016628,0.282612913,-0.413959754,1.734058498,-0.215887451,-1.949533491,0.802740737,-0.376804646,1
0.167447926,0.119058395,0.023398139,0.092093559,-0.02991694,0.138445987,0.334981137,0.016114711,-0.630066293,-0.207361437,0.649690932,-1.790455822,-1.147924131,0.027083647,-0.764351439,-0.218207179,-0.654331755,0.132733517,-1.574207637,-0.041986996,-1.861595889,0.652010548,-0.067354654,1.012054321,1.036105794,2.809625734,1
-0.174743121,-0.254939987,1.724561664,0.601662262,1.275277264,1.913500257,0.780874587,-1.352345578,0.025993869,-0.143342929,-0.529949286,-0.41243895,-1.322442056,1.780418564,-1.357385919,0.265244361,0.580700477,0.890703954,0.005071406,0.84634371,1.462131238,0.26813173,1.005228977,1.806283129,0.273770737,1.417130502,1
