filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
-THYRau6Prs_ 220.000_ 230.000.wav,0.52589583,0.007699344,3232.985329886438,2889.7650779833225,6784.4045003255205,0.1938951280381944,-419.42297,66.32738,-4.07197,-9.785206,-12.347618,-1.0709779,-11.038294,-24.413506,-11.23612,7.9236183,-21.892876,1.954213,5.808066,-14.377643,-2.0890386,-4.674446,-2.5136838,-6.8561497,-6.779681,1.7481519,not_covid
3bas_0f3RG0_ 50.000_ 60.000.wav,0.41619882,0.06830471,3039.845848528036,2367.428575670412,5635.169474283855,0.2026163736979166,-191.97433,54.79184,-25.78857,18.522408,-19.212492,-0.46756223,-31.526802,-10.544483,-12.752123,7.602268,-4.174085,3.5228145,-0.95108825,1.3321395,-0.5818396,-0.23594376,-9.43954,-0.7498046,-3.190669,-2.7806652,not_covid
_zrAnhgYzSo_ 10.000_ 20.000.wav,0.42897522,0.029467344,2721.211914713683,2466.819714761876,5322.04081217448,0.1662077727141203,-315.71658,74.77446,-32.172073,-14.071601,-11.432487,-7.1472588,-9.44839,0.6541878,-21.80113,-12.069262,-12.609373,-10.076746,-5.0789165,-7.065628,-6.023566,-4.031221,-7.818468,-5.9876614,-8.795198,-5.4194603,not_covid
_AjXY9cHCxA_ 150.000_ 160.000.wav,0.57057333,0.022096742,1236.0658266022947,1187.274513259515,2505.278523763021,0.0770670572916666,-387.3669,92.72217,-1.3316792,15.403123,16.576416,-13.318049,-5.921279,4.0369835,-0.9803964,1.0568537,0.010610651,1.4248171,5.586291,-1.5852654,-3.1995387,4.120195,3.0685089,3.308108,6.5621023,2.2208133,not_covid
7hQ-7sWi8W0_ 30.000_ 40.000.wav,0.3915452,0.066973194,1298.7356492944882,1275.0794944609547,2506.624348958333,0.0669261791087963,-281.48532,119.278824,-18.099455,7.992342,-14.783578,-14.543864,-0.65212685,-16.986856,-7.7317495,-0.16957064,-4.9946685,3.182326,-5.3137207,-6.5894194,0.617824,0.54496056,3.079817,-0.9557921,-6.3362484,-3.6212344,not_covid
2ZfwEg4JaiU_ 0.000_ 10.000.wav,0.15562102,0.21983837,1119.8869039969402,1347.0047936713904,1394.2250569661458,0.0622174298321759,-316.90857,95.570595,-6.3262486,-25.66937,-21.94255,-8.466969,-10.638557,-10.970117,-7.546352,1.0802035,6.5032587,4.421272,-1.4594935,-5.714145,-10.391441,-9.393058,-6.9037557,-3.2129166,2.353716,6.081754,not_covid
3gFShyvw8iU_ 70.000_ 80.000.wav,0.43053094,0.065330476,4189.88069864371,2911.8730208949573,7672.3500569661455,0.2954395435474537,-205.964,24.329947,-8.410903,4.2651863,-5.245669,-3.7299778,-30.28931,-17.875586,-13.613512,9.274385,-12.999146,-10.15388,-3.673068,1.6459231,-7.5471597,-5.5024304,-8.148454,-1.2485281,-5.2463055,-5.111432,not_covid
cov1.wav,0.4194979,0.0590042,1581.1319875468223,1444.2745473506009,2926.576299252717,0.1528562936723602,-340.57166,104.13354,-32.205322,-13.6384115,-3.006712,0.48926595,-21.78917,-17.804296,-9.2478,-5.5276556,-5.3641615,-8.268665,0.96119237,-5.721938,-6.3061304,-1.1001683,-1.7928772,-2.5382962,-3.665395,-3.5825644,covid
cov2.wav,0.41107738,0.06251653,2588.027613819732,2145.801629735741,4966.0451253255205,0.1972837094907407,-341.9194,48.336533,-20.548458,18.098045,-16.14926,26.623495,-12.104097,-15.420532,-22.6216,-10.579588,-14.631243,-13.193798,-4.2880282,-12.152697,-5.917758,-9.498706,-5.771673,-12.553815,-14.746587,-5.8560157,covid
cough-shallow-3CwioNQVDBQ6CttLyFVRJpMpVHk2.wav,0.44137657,0.007606036,2080.625329890532,2395.265722886477,4954.509171195652,0.1091414741847826,-355.1338,105.44903,-4.3263164,16.073126,-12.426582,16.466995,-20.445553,-10.958891,-6.8330903,-13.056872,-7.093513,-7.9337025,-12.521332,-8.411143,-7.298592,0.4469081,-11.754906,-6.767385,-15.617129,-7.761575,covid
pos-0421-084-cough-m-50.wav,0.42446908,0.030156251,1874.1524346519943,1868.235099481596,3815.912882486979,0.1104826750578703,-436.97656,57.27324,-3.1057553,9.518655,-7.6854024,0.9128014,-10.634791,-7.9153175,-12.532554,-2.9522421,2.407458,-6.689236,-3.5944324,-6.0637197,0.21976994,-4.8653226,-6.6251106,-4.521542,-5.509906,-5.9957333,covid
cough-heavy-6T43bddKoKfG7MwnJWvrPZSsyrc2.wav,0.47391957,0.07059329,3054.1827439039,1796.1455414572004,5009.145818280347,0.3363072389812139,-367.4922,27.239416,-84.4905,39.251728,-19.608345,18.48803,-3.4253454,7.9527645,-10.133783,-7.8166237,2.0585299,-17.144697,6.450436,-12.547796,-4.876093,-4.545387,-9.703171,-7.492913,-3.6404517,0.1002937,covid
cough-heavy-hNAGUEhL2Nh7V89at3yFEjQYo6c2.wav,0.4194979,0.0590042,1581.1319875468223,1444.2745473506009,2926.576299252717,0.1528562936723602,-340.57166,104.13354,-32.205322,-13.6384115,-3.006712,0.48926595,-21.78917,-17.804296,-9.2478,-5.5276556,-5.3641615,-8.268665,0.96119237,-5.721938,-6.3061304,-1.1001683,-1.7928772,-2.5382962,-3.665395,-3.5825644,covid
cough-heavy-hte8VptUoGVFEqvHpbh5brgfcNP2.wav,0.30934685,0.026950028,1804.388323916948,1612.697354090478,3421.436564127604,0.122314453125,-356.9894,101.45515,-28.474022,-0.34416565,-14.4752445,6.3168726,-12.748644,-4.7243004,-7.377308,-10.817079,-3.2931921,-4.7485266,10.781029,0.694577,-5.093958,-3.6155264,-5.156161,-4.791159,-13.064963,-6.228745,covid
cough-shallow-QjBZv868nydJzk0ZzwgKDHSG6Q82.wav,0.37006444,0.090211585,2077.804956851616,1927.673723564479,4134.674072265625,0.1226264105902777,-303.77203,66.24389,-13.149079,15.709808,-23.537992,18.56787,-14.955672,-8.284855,-20.240505,-19.130457,-24.953857,-15.479501,1.8049833,-11.567767,-5.5178137,-7.4271917,-15.61039,-8.813783,-4.079649,-11.25316,covid
pos-0421-092-cough-m-53.wav,0.33784145,0.02578689,2402.655995726684,1857.3432542461965,4217.417399088542,0.1965558087384259,-462.02722,64.605675,0.11511965,10.268017,-8.097078,7.45857,-25.42716,-9.214074,-11.277841,-8.240181,1.3169962,-14.072064,-5.957871,-7.450595,-1.6861925,-8.012408,-4.841922,0.49709156,-2.2780268,-2.66722,covid
pos-0422-096-cough-m-31.wav,0.36589354,0.0777994,2286.883986377852,1782.6356646942354,4151.6713460286455,0.1755710177951389,-320.40515,73.5584,-29.047024,26.315401,-26.048042,6.5067377,-23.561817,-6.294622,-10.210566,-7.424581,-6.307288,-10.211919,1.2628096,-11.60273,-1.8435758,-9.892084,-4.7726316,-3.057918,3.4002697,-7.007076,covid
pos-0421-094-cough-m-51.wav,0.40278026,0.06577822,2407.1766095372195,1850.5168337906568,4380.760701497396,0.1814891673900463,-292.15076,69.57103,-33.944614,40.194057,-23.104013,0.07310302,-28.734568,-5.1440268,-15.527649,2.4458597,-6.770332,-13.55505,5.5984983,-14.902576,3.1369734,-12.318207,-9.048323,-2.1477077,-3.886913,-10.084786,covid
cough-shallow-hNAGUEhL2Nh7V89at3yFEjQYo6c2.wav,0.35476393,0.027681416,1742.4265047607216,1932.1860145791345,3744.0463033536585,0.1359422637195122,-463.2612,47.229153,-1.7170029,2.3227944,6.7159553,0.88180584,-5.084325,-1.574893,-1.5827128,-2.9506009,-1.0790639,-2.6428099,-3.1277204,-3.2420726,-3.7974494,-3.9735894,-2.442209,-3.1355364,-4.2124,-3.231351,covid
pos-0421-086-cough-m-65.wav,0.42605874,0.04590622,1981.2609871904529,1863.062524198192,4059.7564697265625,0.1184647171585648,-400.55832,82.51791,-15.948558,17.2189,-26.47869,1.3270472,-21.99925,-1.6310828,-13.141837,-9.503776,1.1138606,-4.743401,1.3712529,-10.218298,-2.0041752,-9.869281,-3.2213373,-5.2583017,-4.0403333,-2.4760363,covid
pos-0421-087-cough-f-40.wav,0.45998666,0.02776158,1913.2559571615768,1892.733987107984,4002.28474934896,0.1139571578414351,-450.34042,61.531487,-5.5369654,16.884499,-9.322832,0.20191108,-10.691822,-7.701307,-3.9354794,-1.963397,-4.858679,-9.538855,-3.9644785,-8.000938,-4.902997,-7.975529,-8.217473,-4.8350167,-1.2289431,-5.7310576,covid
cough-heavy-3CwioNQVDBQ6CttLyFVRJpMpVHk2.wav,0.62002015,0.0044348184,2440.564981189585,2482.5885619630494,5395.86181640625,0.1576741536458333,-366.2401,95.40458,-12.598877,10.822473,-13.23024,19.89115,-18.92771,-8.732099,-2.9824781,-9.291827,-4.3902135,-7.6872315,-13.707352,-2.8475142,-7.612257,0.9730856,-9.461118,1.2314067,-11.364268,-5.1295,covid
cough-shallow-6T43bddKoKfG7MwnJWvrPZSsyrc2.wav,0.46335614,0.02396026,2763.3158009528315,1947.717097469991,4894.572061567164,0.3165398592972637,-455.45966,38.40345,-61.26381,31.349169,-10.228538,22.307795,2.76683,4.2363076,-7.9324307,-4.521824,0.43740666,-13.788749,2.9370081,-13.49493,-6.873529,-7.765286,-10.145505,-6.1123676,-1.6220621,-1.2727956,covid
cough-heavy-QjBZv868nydJzk0ZzwgKDHSG6Q82.wav,0.41107738,0.06251653,2588.027613819732,2145.801629735741,4966.0451253255205,0.1972837094907407,-341.9194,48.336533,-20.548458,18.098045,-16.14926,26.623495,-12.104097,-15.420532,-22.6216,-10.579588,-14.631243,-13.193798,-4.2880282,-12.152697,-5.917758,-9.498706,-5.771673,-12.553815,-14.746587,-5.8560157,covid
cough-shallow-hte8VptUoGVFEqvHpbh5brgfcNP2.wav,0.3640532,0.06561634,1912.9777934764693,1715.078016940627,3664.794158935547,0.1264826456705729,-290.88074,99.6567,-21.604187,10.014783,-10.880939,18.827093,-16.923075,-7.103293,-12.208865,-5.5568023,0.39596128,-10.505243,2.9802816,-4.694087,-1.8524023,-0.6185042,-7.9285583,-4.1185355,-8.23253,-2.0159872,covid
pos-0421-093-cough-f-24.wav,0.4138027,0.028027782,2198.675453504104,2010.928953487792,4389.3341064453125,0.1416241681134259,-440.53714,40.657497,-6.66558,19.84157,-22.116209,-3.142564,-9.840532,-5.1514926,-8.04206,-7.5694103,-6.4463634,-4.9716187,1.3321948,-5.7857113,-1.200847,-7.320805,-4.4398685,-4.777438,-6.016563,-3.8583288,covid
data/virufy/pos\pos-0421-084-cough-m-50-0.mp3,0.2485723942518234,0.0381602346897125,928.8033031538148,985.3944000333684,1928.4699813179348,0.0499957540760869,-452.1750183105469,51.50763702392578,-2.926436185836792,10.147701263427734,-9.51172924041748,4.759817123413086,-11.109018325805664,-5.891768932342529,-11.262664794921877,0.1726003885269165,4.841444969177246,-8.539044380187988,-4.27407169342041,-6.053506374359131,4.326994895935059,-2.804232120513916,-8.568245887756348,-4.783424377441406,-4.805703639984131,-6.343561172485352,covid
data/virufy/pos\pos-0421-084-cough-m-50-1.mp3,0.2728897929191589,0.0428992994129657,1198.073413236812,1228.4562128148905,2544.6628736413045,0.0586362092391304,-411.8970336914063,50.28829574584961,-10.50984001159668,15.199834823608398,-8.513813972473145,2.95550537109375,-13.50272274017334,-7.641811370849609,-10.382486343383787,3.892480850219727,5.11287784576416,-10.116323471069336,-2.8450348377227783,-6.2566680908203125,1.5978821516036987,-6.182133674621582,-7.6529541015625,-4.8519392013549805,-4.445810317993164,-5.718525409698486,covid
data/virufy/pos\pos-0421-084-cough-m-50-2.mp3,0.2113555371761322,0.0452174022793769,779.3862491215624,813.7895545545719,1617.642875339674,0.0399046082427536,-419.0552368164063,54.78248977661133,-12.589089393615724,15.534931182861328,-7.564052581787109,1.4711495637893677,-12.365375518798828,-6.374257564544678,-13.159703254699709,1.854108810424805,2.737046003341675,-10.108367919921877,-1.5759156942367554,-6.721029281616211,0.8890904784202576,-6.616119861602783,-5.551765441894531,-3.3587067127227783,-4.357967853546143,-5.224886894226074,covid
data/virufy/pos\pos-0421-084-cough-m-50-3.mp3,0.2741757333278656,0.0504146330058574,1166.3754538702362,1128.1400395747996,2349.459706182065,0.0621957087862318,-381.2928161621094,61.2911491394043,-18.05151557922364,16.793893814086914,-10.435918807983398,1.5645586252212524,-18.048139572143555,-6.774933338165283,-13.629433631896973,0.6700164079666138,4.896613597869873,-12.7775239944458,-0.5230284929275513,-8.939261436462402,1.4421775341033936,-4.029650688171387,-8.327115058898926,-5.1251959800720215,-6.032467365264893,-5.149288654327393,covid
data/virufy/pos\pos-0421-084-cough-m-50-4.mp3,0.2597421407699585,0.045858833938837,1104.6597304641848,1145.8062809752005,2281.427267323369,0.0549634850543478,-399.71087646484375,61.20946502685547,-15.755271911621094,14.903748512268066,-9.353140830993652,-1.1058642864227295,-18.03450584411621,-9.19572639465332,-19.209274291992188,0.309209257364273,7.272635936737059,-11.28448486328125,-0.2958816289901733,-8.218567848205566,2.5175931453704834,-1.999433875083924,-7.744736671447754,-3.366358518600464,-5.9007062911987305,-7.301231384277344,covid
data/virufy/pos\pos-0421-084-cough-m-50-5.mp3,0.1967414021492004,0.0495974980294704,890.0440730082037,933.7198667775426,1788.9722741168478,0.0430324388586956,-402.9916076660156,63.08589553833008,-15.233522415161133,17.960803985595703,-10.676562309265137,-1.5530411005020142,-19.339799880981445,-5.973902225494385,-14.18277645111084,1.2822844982147217,2.331068515777588,-12.142712593078612,0.9165703654289246,-7.590996265411377,2.1073696613311768,-5.217113494873047,-6.343351364135742,-4.273507595062256,-5.613253116607666,-4.29526948928833,covid
data/virufy/pos\pos-0421-084-cough-m-50-6.mp3,0.3103525042533874,0.0523008443415164,1265.1662848284077,1341.7905821247575,2627.830969769021,0.0616508152173913,-399.05377197265625,64.66777038574219,-10.09011459350586,18.56368827819824,-10.351113319396973,0.8225826621055603,-18.501867294311523,-4.000101089477539,-11.46842098236084,9.622435754863544e-05,2.7441463470458984,-13.09544563293457,-1.4037727117538452,-8.981231689453125,0.9846614003181458,-4.980648994445801,-7.728046894073486,-6.789982795715332,-6.904977321624756,-5.525094985961914,covid
data/virufy/pos\pos-0421-084-cough-m-50-7.mp3,0.1961442828178405,0.0563635155558586,849.7759413188718,801.5571367330463,1725.4649286684785,0.0442849864130434,-382.5134887695313,58.23866653442383,-24.4697265625,16.17429542541504,-14.97666835784912,1.5345306396484375,-15.71397876739502,-2.5134541988372803,-12.511505126953123,0.6267935633659363,5.577048301696777,-13.172274589538574,0.2919280230998993,-8.729825019836426,1.0711671113967896,-5.707120418548584,-7.102863311767578,-6.136111259460449,-5.781272888183594,-1.9964100122451784,covid
data/virufy/pos\pos-0421-086-cough-m-65-0.mp3,0.343749850988388,0.0276156049221754,1466.5944098780062,1356.50316984671,3114.5125679347825,0.0958234261775362,-482.3684997558594,46.63043594360352,-7.089417457580566,16.67146873474121,-14.936090469360352,7.536080837249756,-13.970257759094238,5.9270524978637695,-6.723355293273926,-4.341712951660156,-0.6977218389511108,-2.1760823726654053,4.077794551849365,-4.589628219604492,1.2630504369735718,-8.096360206604004,-0.8558304905891418,-5.149601459503174,-3.5447301864624023,-2.635260343551636,covid
data/virufy/pos\pos-0421-086-cough-m-65-1.mp3,0.1521811485290527,0.0418511033058166,944.9565852281822,815.72634644897,1864.494522758152,0.0591527966485507,-455.7418518066406,44.500938415527344,-20.73359680175781,8.304287910461426,-23.76940155029297,4.671387195587158,-14.59055233001709,6.520552158355713,-8.047863960266113,-7.525147438049316,1.1545751094818115,-1.6760755777359009,2.366306781768799,-8.930779457092285,-2.617856740951538,-8.274856567382812,0.7313070297241211,-3.626912832260132,-2.3706130981445312,-0.2888980507850647,covid
data/virufy/pos\pos-0421-086-cough-m-65-2.mp3,0.1618753671646118,0.0459671653807163,918.3572854518148,775.1422732431953,1823.4566066576087,0.0541496829710144,-413.2922058105469,42.04364013671875,-21.599523544311523,16.414737701416016,-25.48781013488769,-0.3455550670623779,-16.688879013061523,-3.497849225997925,-8.754788398742676,-7.246037006378174,2.0917556285858154,-5.740518093109131,2.961931228637696,-8.916133880615234,-1.690268874168396,-4.465134620666504,-2.901164293289185,-3.990920305252075,-1.7174007892608645,2.239434003829956,covid
data/virufy/pos\pos-0421-086-cough-m-65-3.mp3,0.1400042921304702,0.022571550682187,886.5762950771039,730.5103413522751,1815.1866083559785,0.0497976109601449,-511.89837646484375,33.489784240722656,-17.47308349609375,8.898042678833008,-21.911359786987305,2.9144747257232666,-7.462047576904297,-1.0347959995269775,-8.479262351989746,-6.107508659362793,1.052903175354004,-4.8724141120910645,5.667290210723877,-5.9369401931762695,-4.534948348999023,-3.949350595474243,-1.9354482889175413,-2.6373276710510254,-0.5601547956466675,-3.167933702468872,covid
data/virufy/pos\pos-0421-086-cough-m-65-4.mp3,0.1633664965629577,0.0265313293784856,1045.996802722755,777.6344714396188,1928.4699813179348,0.0780613111413043,-455.52386474609375,35.50211334228516,-16.704700469970703,19.3750114440918,-16.947254180908203,7.5014190673828125,-13.698786735534668,2.204333782196045,-4.469502925872803,-12.681549072265623,-7.306741237640381,-3.9784095287323,3.882690906524658,-7.590636253356934,1.0865534543991089,-2.780469417572021,-1.2844889163970947,-4.955850124359131,-2.683198928833008,-2.088636875152588,covid
data/virufy/pos\pos-0421-086-cough-m-65-5.mp3,0.1522166579961776,0.0204024910926818,840.2364066042499,670.6649868018425,1710.953422214674,0.0562231091485507,-494.545166015625,31.59653091430664,-18.8702449798584,12.96932315826416,-17.342073440551758,-1.0957329273223877,-16.948514938354492,-0.3801137506961822,-4.75101375579834,-5.5125813484191895,0.5982477068901062,-5.081784248352051,1.3236054182052612,-9.117181777954102,-1.7817059755325315,-2.41628360748291,-1.9367269277572632,-1.4537183046340942,0.4226386249065399,-0.636072039604187,covid
data/virufy/pos\pos-0421-086-cough-m-65-6.mp3,0.1858883500099182,0.017819870263338,1091.2818092842335,839.9984963137367,2081.8550441576085,0.0746291893115942,-514.2134399414062,35.50863265991211,-15.841358184814451,17.83370590209961,-18.653844833374023,0.205717995762825,-14.446086883544922,2.729583978652954,-2.877724885940552,-1.9404531717300413,-2.931051015853882,-9.5258207321167,3.0187222957611084,-7.02522087097168,-2.566549062728882,-3.563523530960083,-2.188128709793091,-0.413280576467514,-0.2325886934995651,-5.736750602722168,covid
data/virufy/pos\pos-0421-086-cough-m-65-7.mp3,0.1599832028150558,0.0348730869591236,1009.899589816082,823.9388382033542,1958.1171450407608,0.0614031363224637,-458.7393798828125,42.43776321411133,-27.101736068725582,7.497623920440674,-24.120805740356445,-2.560760259628296,-19.749908447265625,5.650260925292969,-1.7646008729934692,-8.419281005859375,-5.749571323394775,-7.818698883056641,5.669918537139893,-4.49862813949585,-1.293410301208496,-2.0502943992614746,1.2702889442443848,-2.8760740756988525,-1.421645998954773,-2.17317533493042,covid
data/virufy/pos\pos-0421-086-cough-m-65-8.mp3,0.1822695136070251,0.0298638474196195,1106.127396376457,886.5937092268442,2233.991805366848,0.0679135529891304,-489.3864440917969,35.75413131713867,-23.857160568237305,11.257336616516112,-27.33197021484375,2.6656723022460938,-15.01718521118164,2.9454777240753174,-3.729170560836792,-5.387686252593994,-3.850276231765747,-10.75625228881836,3.092245578765869,-6.175471782684326,-0.6072618961334229,-1.91677987575531,1.5335952043533323,-0.1388878524303436,-1.9106357097625728,-3.934006929397583,covid
data/virufy/pos\pos-0421-087-cough-f-40-0.mp3,0.2816367447376251,0.0467472188174724,1223.342305477086,1103.9520683784474,2519.852878736413,0.0732563405797101,-405.9781188964844,52.12531661987305,-20.875385284423828,19.7774658203125,-21.69681930541992,5.958223819732666,-17.443248748779297,-7.268411636352539,-2.73622989654541,-0.1241713091731071,-5.406001567840576,-10.036945343017578,0.5259965658187866,-8.96512508392334,-1.2817819118499756,-7.981723785400391,-4.736842155456543,-2.567991256713867,2.25750994682312,-1.8885247707366943,covid
data/virufy/pos\pos-0421-087-cough-f-40-1.mp3,0.0959374085068702,0.0428118929266929,682.4306776893203,586.0445425581332,1342.8604789402175,0.0347599637681159,-455.1340942382813,30.372791290283203,-15.49807834625244,8.299596786499023,-15.302078247070312,4.633195400238037,-16.491352081298828,-1.875591516494751,-0.6714075207710266,1.361958146095276,-4.7066330909729,-7.239768028259277,2.8619964122772217,-6.77285623550415,-2.223235845565796,-6.514774322509766,-1.842733144760132,-2.370901584625244,2.044361114501953,0.5765955448150635,covid
data/virufy/pos\pos-0421-087-cough-f-40-2.mp3,0.1807325929403305,0.0193260423839092,753.0134681332513,653.3543208857802,1446.1574388586955,0.0475685009057971,-529.2747192382812,32.007537841796875,-15.593965530395508,6.090744972229004,-9.23780918121338,1.6546502113342283,-11.36513614654541,-2.916731357574463,-0.8658283352851868,0.7007940411567688,-4.069922924041748,-4.537454128265381,2.579625368118286,-5.236180305480957,-2.1511948108673096,-3.72857403755188,-1.3093469142913818,-3.5708820819854736,-0.8314621448516846,-3.345898151397705,covid
data/virufy/pos\pos-0421-087-cough-f-40-3.mp3,0.1191157400608062,0.0575160160660743,781.6425689355178,686.7505539611325,1542.4327021059785,0.0382486979166666,-400.4751892089844,39.69139099121094,-19.07160758972168,8.182134628295898,-22.521860122680664,5.046888828277588,-17.56526756286621,-4.171910285949707,-3.659058094024658,1.1332577466964722,-2.8826940059661865,-9.928619384765623,2.17878532409668,-9.460620880126951,-3.591224908828736,-6.0264105796813965,-4.787480354309082,-2.031428575515747,1.961042046546936,-2.638188123703003,covid
data/virufy/pos\pos-0421-087-cough-f-40-5.mp3,0.1260607838630676,0.0557610467076301,783.7207545572174,679.7354119795765,1556.0079823369565,0.0444052875905797,-407.8282165527344,36.057918548583984,-19.08985137939453,9.457406044006348,-16.1442813873291,8.875024795532227,-15.775146484375,-5.890789031982422,-6.162924766540527,0.4057976603507995,-1.8688256740570068,-5.696491241455078,-0.2382841259241104,-9.38493537902832,-1.0126674175262451,-6.052712917327881,-2.6125705242156982,-5.096786022186279,0.0969268530607223,-0.4835088849067688,covid
data/virufy/pos\pos-0421-087-cough-f-40-6.mp3,0.1250378489494323,0.0333794914186,606.0626631264963,538.7066239473843,1118.1661854619565,0.0373570538949275,-446.58599853515625,38.00940704345703,-16.23040199279785,7.722650051116943,-12.627501487731934,2.591045379638672,-10.928434371948242,-4.5475592613220215,-3.6397647857666016,-0.7250325083732605,-3.828739881515503,-5.781421184539795,0.5030620694160461,-5.395664215087891,-1.5483793020248413,-6.579954624176025,-2.172157287597656,-3.2165844440460205,-1.1350669860839844,-2.3419220447540283,covid
data/virufy/pos\pos-0421-092-cough-m-53-0.mp3,0.1676233559846878,0.0316143259406089,752.7663434298171,798.5180749531078,1582.5343919836955,0.0433508831521739,-468.4704284667969,58.75770568847656,-5.130552768707275,18.20245933532715,-4.301669597625732,8.15792179107666,-13.33255672454834,-6.76256799697876,-8.115342140197754,-10.330169677734377,-3.4610540866851807,-14.293292045593262,-6.032905101776123,-5.775049209594727,-2.470031976699829,-5.331757545471191,-4.99788761138916,-1.7040786743164062,-0.9196122884750366,1.480892539024353,covid
data/virufy/pos\pos-0421-092-cough-m-53-1.mp3,0.1486128866672516,0.027725551277399,544.2993858930791,496.957450267024,941.0633916440216,0.0306980298913043,-461.4156799316406,46.53927612304688,-21.167797088623047,7.917068958282471,3.8762807846069336,5.652464866638184,-14.477558135986328,-8.411577224731445,-6.428887367248535,-8.5253267288208,-4.643935203552246,-6.39643669128418,-5.825037479400635,-5.261268615722656,0.6102246046066284,-2.741620779037476,-1.5041263103485107,-0.3226499259471893,-0.2348412275314331,-1.776917815208435,covid
data/virufy/pos\pos-0421-092-cough-m-53-12.mp3,0.2366814315319061,0.1020680963993072,1137.5169320625723,994.6615845856144,2147.858992866848,0.0673474298007246,-296.1679077148437,77.1848373413086,-48.2176399230957,10.125592231750488,-12.12592315673828,27.60649681091309,-25.783361434936523,-7.2582316398620605,-13.373687744140623,-24.266504287719727,-3.78120493888855,-11.766469955444336,-6.002021312713623,-11.952948570251465,-2.2404847145080566,-6.405216217041016,0.0240794755518436,-2.196582794189453,-1.1769500970840454,1.0311124324798584,covid
data/virufy/pos\pos-0421-092-cough-m-53-13.mp3,0.1091232821345329,0.0214477833360433,480.1173291922765,474.20324346348247,761.6200322690217,0.0296294723731884,-526.6943969726562,40.7510871887207,-11.25413990020752,6.722777843475342,-0.3672855794429779,13.234807014465332,-5.543094158172607,-4.952672004699707,-5.5191802978515625,-8.297235488891602,-1.7097506523132324,-7.624624252319336,-3.6306519508361816,-3.0094847679138184,-1.2361054420471191,-1.9924355745315552,-2.327288866043091,-1.211434006690979,1.8446913957595823,-0.9084432125091552,covid
data/virufy/pos\pos-0421-092-cough-m-53-3.mp3,0.181627944111824,0.0331212058663368,901.6252013267284,750.4212473878442,1706.2722911005435,0.0568670742753623,-461.0859069824219,52.154911041259766,-32.30561828613281,14.03866195678711,0.1820239424705505,16.952646255493164,-18.575899124145508,-7.226305961608887,-1.8270299434661863,-11.783480644226074,-7.336552143096924,-14.247932434082031,-9.70649528503418,-3.1474814414978027,-3.644005060195923,-10.181288719177246,1.341159105300903,-4.184618949890137,-1.6848853826522827,0.2099829167127609,covid
data/virufy/pos\pos-0421-092-cough-m-53-5.mp3,0.1759575307369232,0.0409177020192146,823.9126965465458,773.6449047661272,1474.2442255434785,0.0533146512681159,-446.1267395019531,64.249267578125,-30.71404838562012,14.031888008117676,-3.428219079971313,23.623804092407227,-20.480592727661133,-7.765575408935547,-5.57068395614624,-12.647438049316406,-5.356113433837891,-13.03589153289795,-5.371303558349609,-8.738105773925781,-6.841270446777344,-3.547052383422852,2.1986889839172363,-6.197770595550537,-2.0312628746032715,1.0715386867523191,covid
data/virufy/pos\pos-0421-092-cough-m-53-6.mp3,0.1374147534370422,0.0248828195035457,627.6647586619439,706.0374362414258,1442.5685716711955,0.0412208446557971,-479.1267700195313,40.77345275878906,4.1428542137146,5.004382133483887,-12.652341842651367,11.393641471862791,-12.18027687072754,-4.645816326141357,-6.44978141784668,-7.614142894744873,-0.0690217763185501,-7.501773357391357,-8.061188697814941,-6.98242712020874,2.152749300003052,-1.924914836883545,-0.0402974113821983,-5.086752414703369,0.102907970547676,-1.05616557598114,covid
data/virufy/pos\pos-0421-092-cough-m-53-7.mp3,0.3123174905776977,0.0977673083543777,1356.5434020682185,1225.412930263056,2458.998174252717,0.0893766983695652,-290.2449035644531,108.79318237304688,-44.79740524291992,2.656912088394165,-10.342531204223633,44.10353469848633,-33.11182403564453,-17.822542190551758,-9.33782958984375,-26.17342185974121,-18.54750061035156,-18.072832107543945,-0.331386387348175,-17.169254302978516,-9.380444526672363,-8.87927532196045,-0.9194381237030028,-1.0479457378387451,-4.344247817993164,-1.9099581241607664,covid
data/virufy/pos\pos-0421-092-cough-m-53-9.mp3,0.1890763938426971,0.0867843925952911,944.4895680080862,807.7765256451901,1701.4351222826087,0.0673969655797101,-368.0078125,69.54252624511719,-38.67827987670898,12.11248016357422,-9.648492813110352,22.885639190673828,-29.64833068847656,-5.973177909851074,-10.35098934173584,-14.868507385253906,-4.688197612762451,-7.546167373657227,-0.5945355296134949,-13.362998008728027,-4.061851501464844,-5.933321475982666,2.0632381439208984,-7.295492649078369,-1.1637248992919922,3.416010856628418,covid
